Code,Year,Age,   ASFR
    ESP,2004,46,0.00072
    ESP,2004,47,0.00036
    ESP,2004,48,0.00017
    ESP,2004,49,0.00018
    ESP,2004,50,0.00016
    ESP,2004,14,0.00028
    ESP,2004,15,0.00119
    ESP,2004,16,0.00341
    ESP,2004,17,0.00744
    ESP,2004,18,0.01234
    ESP,2004,19,0.01769
    ESP,2004,20,0.02226
    ESP,2004,21,0.02561
    ESP,2004,22,0.02815
    ESP,2004,23,0.03056
    ESP,2004,24,0.03466
    ESP,2004,25,0.04054
    ESP,2004,26,0.04706
    ESP,2004,27,0.05578
    ESP,2004,28,0.06783
    ESP,2004,29,0.08005
    ESP,2004,30,0.09218
    ESP,2004,31,0.10133
    ESP,2004,32,0.10383
    ESP,2004,33,0.10112
    ESP,2004,34,0.09519
    ESP,2004,35,0.08489
    ESP,2004,36,0.07079
    ESP,2004,37,0.05632
    ESP,2004,38,0.04289
    ESP,2004,39,0.03211
    ESP,2004,40,0.02273
    ESP,2004,41,0.01466
    ESP,2004,42,0.00888
    ESP,2004,43,0.00527
    ESP,2004,44,0.00296
    ESP,2004,45,0.00149
    ESP,2004,46,0.00075
    ESP,2004,47,0.00039
    ESP,2004,48,0.00017
    ESP,2004,49,0.00011
    ESP,2004,50,0.00022
    ESP,2005,14,0.00019
    ESP,2005,15,0.0013
    ESP,2005,16,0.00375
    ESP,2005,17,0.00801
    ESP,2005,18,0.01341
    ESP,2005,19,0.01896
    ESP,2005,20,0.02336
    ESP,2005,21,0.02608
    ESP,2005,22,0.02855
    ESP,2005,23,0.0314
    ESP,2005,24,0.0356
    ESP,2005,25,0.04052
    ESP,2005,26,0.04802
    ESP,2005,27,0.05666
    ESP,2005,28,0.06782
    ESP,2005,29,0.08034
    ESP,2005,30,0.09314
    ESP,2005,31,0.10149
    ESP,2005,32,0.10531
    ESP,2005,33,0.10391
    ESP,2005,34,0.09816
    ESP,2005,35,0.08737
    ESP,2005,36,0.07368
    ESP,2005,37,0.05887
    ESP,2005,38,0.04516
    ESP,2005,39,0.03333
    ESP,2005,40,0.02355
    ESP,2005,41,0.01583
    ESP,2005,42,0.00976
    ESP,2005,43,0.00553
    ESP,2005,44,0.00311
    ESP,2005,45,0.00172
    ESP,2005,46,0.00083
    ESP,2005,47,0.00035
    ESP,2005,48,0.00018
    ESP,2005,49,0.00019
    ESP,2005,50,0.00017
    ESP,2005,14,0.0004
    ESP,2005,15,0.00123
    ESP,2005,16,0.00366
    ESP,2005,17,0.00775
    ESP,2005,18,0.01327
    ESP,2005,19,0.0189
    ESP,2005,20,0.02308
    ESP,2005,21,0.02572
    ESP,2005,22,0.02821
    ESP,2005,23,0.03137
    ESP,2005,24,0.03509
    ESP,2005,25,0.04028
    ESP,2005,26,0.04733
    ESP,2005,27,0.05627
    ESP,2005,28,0.06652
    ESP,2005,29,0.07807
    ESP,2005,30,0.09079
    ESP,2005,31,0.10057
    ESP,2005,32,0.1047
    ESP,2005,33,0.10251
    ESP,2005,34,0.09634
    ESP,2005,35,0.08704
    ESP,2005,36,0.07332
    ESP,2005,37,0.05804
    ESP,2005,38,0.04464
    ESP,2005,39,0.03331
    ESP,2005,40,0.02337
    ESP,2005,41,0.01558
    ESP,2005,42,0.00986
    ESP,2005,43,0.00561
    ESP,2005,44,0.00315
    ESP,2005,45,0.00175
    ESP,2005,46,0.00084
    ESP,2005,47,0.00037
    ESP,2005,48,0.00021
    ESP,2005,49,0.00013
    ESP,2005,50,0.00025
    ESP,2006,14,0.00019
    ESP,2006,15,0.00136
    ESP,2006,16,0.00402
    ESP,2006,17,0.00835
    ESP,2006,18,0.01415
    ESP,2006,19,0.02026
    ESP,2006,20,0.02528
    ESP,2006,21,0.02869
    ESP,2006,22,0.03072
    ESP,2006,23,0.03324
    ESP,2006,24,0.03692
    ESP,2006,25,0.04257
    ESP,2006,26,0.04912
    ESP,2006,27,0.05772
    ESP,2006,28,0.0683
    ESP,2006,29,0.08077
    ESP,2006,30,0.09248
    ESP,2006,31,0.10122
    ESP,2006,32,0.10443
    ESP,2006,33,0.10355
    ESP,2006,34,0.09905
    ESP,2006,35,0.09044
    ESP,2006,36,0.07692
    ESP,2006,37,0.06134
    ESP,2006,38,0.04722
    ESP,2006,39,0.03524
    ESP,2006,40,0.02495
    ESP,2006,41,0.01641
    ESP,2006,42,0.01036
    ESP,2006,43,0.00622
    ESP,2006,44,0.00351
    ESP,2006,45,0.00196
    ESP,2006,46,0.00111
    ESP,2006,47,0.00063
    ESP,2006,48,0.00029
    ESP,2006,49,0.00023
    ESP,2006,50,0.00016
    ESP,2006,14,0.00037
    ESP,2006,15,0.00131
    ESP,2006,16,0.00383
    ESP,2006,17,0.00838
    ESP,2006,18,0.01395
    ESP,2006,19,0.01991
    ESP,2006,20,0.02484
    ESP,2006,21,0.02813
    ESP,2006,22,0.03033
    ESP,2006,23,0.03289
    ESP,2006,24,0.0366
    ESP,2006,25,0.04211
    ESP,2006,26,0.04938
    ESP,2006,27,0.05712
    ESP,2006,28,0.06703
    ESP,2006,29,0.07917
    ESP,2006,30,0.09035
    ESP,2006,31,0.09906
    ESP,2006,32,0.10321
    ESP,2006,33,0.10246
    ESP,2006,34,0.0976
    ESP,2006,35,0.08932
    ESP,2006,36,0.07658
    ESP,2006,37,0.06085
    ESP,2006,38,0.0465
    ESP,2006,39,0.03503
    ESP,2006,40,0.02504
    ESP,2006,41,0.01629
    ESP,2006,42,0.01014
    ESP,2006,43,0.0063
    ESP,2006,44,0.00359
    ESP,2006,45,0.00202
    ESP,2006,46,0.00122
    ESP,2006,47,0.00058
    ESP,2006,48,0.00029
    ESP,2006,49,0.00019
    ESP,2006,50,0.00024
    ESP,2007,14,0.00022
    ESP,2007,15,0.00151
    ESP,2007,16,0.00403
    ESP,2007,17,0.00881
    ESP,2007,18,0.01518
    ESP,2007,19,0.02191
    ESP,2007,20,0.02725
    ESP,2007,21,0.03083
    ESP,2007,22,0.03338
    ESP,2007,23,0.03585
    ESP,2007,24,0.03912
    ESP,2007,25,0.04412
    ESP,2007,26,0.05071
    ESP,2007,27,0.05791
    ESP,2007,28,0.06715
    ESP,2007,29,0.07877
    ESP,2007,30,0.09031
    ESP,2007,31,0.09891
    ESP,2007,32,0.1028
    ESP,2007,33,0.10171
    ESP,2007,34,0.09695
    ESP,2007,35,0.09047
    ESP,2007,36,0.07973
    ESP,2007,37,0.06422
    ESP,2007,38,0.04792
    ESP,2007,39,0.03566
    ESP,2007,40,0.02594
    ESP,2007,41,0.01746
    ESP,2007,42,0.01065
    ESP,2007,43,0.0065
    ESP,2007,44,0.00382
    ESP,2007,45,0.0022
    ESP,2007,46,0.00125
    ESP,2007,47,0.00071
    ESP,2007,48,0.00032
    ESP,2007,49,0.00025
    ESP,2007,50,0.00017
    ESP,2007,14,0.00032
    ESP,2007,15,0.00134
    ESP,2007,16,0.00408
    ESP,2007,17,0.00891
    ESP,2007,18,0.01494
    ESP,2007,19,0.02122
    ESP,2007,20,0.02684
    ESP,2007,21,0.03014
    ESP,2007,22,0.03286
    ESP,2007,23,0.0355
    ESP,2007,24,0.03882
    ESP,2007,25,0.04379
    ESP,2007,26,0.0502
    ESP,2007,27,0.05768
    ESP,2007,28,0.06678
    ESP,2007,29,0.07726
    ESP,2007,30,0.08834
    ESP,2007,31,0.09657
    ESP,2007,32,0.10028
    ESP,2007,33,0.1002
    ESP,2007,34,0.09606
    ESP,2007,35,0.08919
    ESP,2007,36,0.079
    ESP,2007,37,0.06371
    ESP,2007,38,0.0478
    ESP,2007,39,0.03571
    ESP,2007,40,0.02595
    ESP,2007,41,0.01725
    ESP,2007,42,0.01072
    ESP,2007,43,0.00643
    ESP,2007,44,0.00384
    ESP,2007,45,0.00232
    ESP,2007,46,0.00131
    ESP,2007,47,0.00069
    ESP,2007,48,0.00035
    ESP,2007,49,0.00017
    ESP,2007,50,0.00027
    ESP,2008,14,0.00024
    ESP,2008,15,0.00158
    ESP,2008,16,0.00404
    ESP,2008,17,0.00869
    ESP,2008,18,0.0154
    ESP,2008,19,0.02306
    ESP,2008,20,0.02948
    ESP,2008,21,0.03372
    ESP,2008,22,0.03685
    ESP,2008,23,0.03972
    ESP,2008,24,0.04292
    ESP,2008,25,0.04734
    ESP,2008,26,0.05389
    ESP,2008,27,0.06211
    ESP,2008,28,0.07005
    ESP,2008,29,0.08046
    ESP,2008,30,0.09149
    ESP,2008,31,0.1009
    ESP,2008,32,0.10479
    ESP,2008,33,0.10506
    ESP,2008,34,0.10099
    ESP,2008,35,0.09343
    ESP,2008,36,0.08226
    ESP,2008,37,0.06829
    ESP,2008,38,0.05294
    ESP,2008,39,0.03912
    ESP,2008,40,0.02798
    ESP,2008,41,0.01905
    ESP,2008,42,0.01193
    ESP,2008,43,0.00707
    ESP,2008,44,0.00419
    ESP,2008,45,0.00234
    ESP,2008,46,0.0012
    ESP,2008,47,0.00067
    ESP,2008,48,0.00038
    ESP,2008,49,0.00032
    ESP,2008,50,0.00025
    ESP,2008,14,0.00037
    ESP,2008,15,0.00153
    ESP,2008,16,0.00411
    ESP,2008,17,0.00862
    ESP,2008,18,0.01509
    ESP,2008,19,0.02265
    ESP,2008,20,0.02888
    ESP,2008,21,0.03299
    ESP,2008,22,0.03595
    ESP,2008,23,0.0389
    ESP,2008,24,0.04248
    ESP,2008,25,0.0473
    ESP,2008,26,0.05388
    ESP,2008,27,0.06141
    ESP,2008,28,0.06987
    ESP,2008,29,0.07959
    ESP,2008,30,0.09014
    ESP,2008,31,0.09869
    ESP,2008,32,0.10234
    ESP,2008,33,0.10244
    ESP,2008,34,0.09955
    ESP,2008,35,0.09277
    ESP,2008,36,0.08131
    ESP,2008,37,0.06769
    ESP,2008,38,0.05283
    ESP,2008,39,0.03907
    ESP,2008,40,0.02785
    ESP,2008,41,0.01879
    ESP,2008,42,0.01213
    ESP,2008,43,0.00715
    ESP,2008,44,0.00423
    ESP,2008,45,0.00236
    ESP,2008,46,0.00122
    ESP,2008,47,0.00073
    ESP,2008,48,0.00042
    ESP,2008,49,0.00024
    ESP,2008,50,0.00041
    ESP,2009,14,0.00024
    ESP,2009,15,0.00125
    ESP,2009,16,0.00372
    ESP,2009,17,0.00776
    ESP,2009,18,0.01327
    ESP,2009,19,0.02003
    ESP,2009,20,0.02607
    ESP,2009,21,0.03019
    ESP,2009,22,0.03337
    ESP,2009,23,0.0358
    ESP,2009,24,0.03901
    ESP,2009,25,0.04399
    ESP,2009,26,0.04926
    ESP,2009,27,0.05599
    ESP,2009,28,0.06555
    ESP,2009,29,0.07613
    ESP,2009,30,0.0852
    ESP,2009,31,0.09283
    ESP,2009,32,0.09709
    ESP,2009,33,0.0976
    ESP,2009,34,0.09574
    ESP,2009,35,0.08949
    ESP,2009,36,0.07906
    ESP,2009,37,0.0669
    ESP,2009,38,0.05385
    ESP,2009,39,0.04109
    ESP,2009,40,0.02899
    ESP,2009,41,0.0194
    ESP,2009,42,0.01241
    ESP,2009,43,0.00749
    ESP,2009,44,0.00441
    ESP,2009,45,0.00257
    ESP,2009,46,0.00144
    ESP,2009,47,0.00079
    ESP,2009,48,0.0005
    ESP,2009,49,0.00029
    ESP,2009,50,0.00039
    ESP,2010,14,0.00026
    ESP,2010,15,0.00117
    ESP,2010,16,0.0032
    ESP,2010,17,0.00682
    ESP,2010,18,0.01211
    ESP,2010,19,0.01809
    ESP,2010,20,0.02391
    ESP,2010,21,0.02859
    ESP,2010,22,0.03124
    ESP,2010,23,0.03512
    ESP,2010,24,0.03902
    ESP,2010,25,0.0433
    ESP,2010,26,0.04837
    ESP,2010,27,0.05494
    ESP,2010,28,0.0642
    ESP,2010,29,0.07394
    ESP,2010,30,0.08405
    ESP,2010,31,0.09179
    ESP,2010,32,0.09645
    ESP,2010,33,0.09766
    ESP,2010,34,0.09549
    ESP,2010,35,0.09017
    ESP,2010,36,0.08078
    ESP,2010,37,0.06783
    ESP,2010,38,0.05415
    ESP,2010,39,0.0428
    ESP,2010,40,0.03165
    ESP,2010,41,0.02064
    ESP,2010,42,0.01259
    ESP,2010,43,0.00779
    ESP,2010,44,0.00459
    ESP,2010,45,0.00265
    ESP,2010,46,0.00151
    ESP,2010,47,0.00078
    ESP,2010,48,0.00042
    ESP,2010,49,0.0003
    ESP,2010,50,0.00048
    ESP,2011,14,0.00039
    ESP,2011,15,0.00113
    ESP,2011,16,0.0032
    ESP,2011,17,0.00637
    ESP,2011,18,0.0107
    ESP,2011,19,0.0157
    ESP,2011,20,0.02084
    ESP,2011,21,0.02497
    ESP,2011,22,0.02828
    ESP,2011,23,0.03188
    ESP,2011,24,0.03624
    ESP,2011,25,0.0408
    ESP,2011,26,0.04601
    ESP,2011,27,0.05265
    ESP,2011,28,0.06138
    ESP,2011,29,0.07253
    ESP,2011,30,0.0821
    ESP,2011,31,0.09005
    ESP,2011,32,0.09573
    ESP,2011,33,0.09699
    ESP,2011,34,0.0955
    ESP,2011,35,0.09066
    ESP,2011,36,0.08169
    ESP,2011,37,0.06965
    ESP,2011,38,0.05597
    ESP,2011,39,0.0434
    ESP,2011,40,0.03267
    ESP,2011,41,0.02228
    ESP,2011,42,0.01387
    ESP,2011,43,0.00813
    ESP,2011,44,0.0046
    ESP,2011,45,0.00255
    ESP,2011,46,0.00141
    ESP,2011,47,0.0008
    ESP,2011,48,0.00042
    ESP,2011,49,0.00028
    ESP,2011,50,0.00043
    ESP,2012,14,0.00027
    ESP,2012,15,0.00118
    ESP,2012,16,0.00294
    ESP,2012,17,0.00615
    ESP,2012,18,0.01037
    ESP,2012,19,0.01493
    ESP,2012,20,0.01946
    ESP,2012,21,0.02362
    ESP,2012,22,0.02732
    ESP,2012,23,0.03102
    ESP,2012,24,0.03454
    ESP,2012,25,0.03912
    ESP,2012,26,0.04548
    ESP,2012,27,0.05234
    ESP,2012,28,0.06011
    ESP,2012,29,0.06942
    ESP,2012,30,0.07953
    ESP,2012,31,0.08822
    ESP,2012,32,0.09409
    ESP,2012,33,0.09537
    ESP,2012,34,0.09331
    ESP,2012,35,0.08969
    ESP,2012,36,0.0809
    ESP,2012,37,0.06866
    ESP,2012,38,0.05647
    ESP,2012,39,0.04391
    ESP,2012,40,0.03312
    ESP,2012,41,0.02365
    ESP,2012,42,0.01534
    ESP,2012,43,0.0089
    ESP,2012,44,0.00501
    ESP,2012,45,0.00293
    ESP,2012,46,0.00162
    ESP,2012,47,0.00083
    ESP,2012,48,0.00043
    ESP,2012,49,0.00028
    ESP,2012,50,0.00049
    ESP,2013,14,0.00032
    ESP,2013,15,0.00113
    ESP,2013,16,0.00292
    ESP,2013,17,0.00577
    ESP,2013,18,0.00961
    ESP,2013,19,0.01402
    ESP,2013,20,0.01822
    ESP,2013,21,0.02125
    ESP,2013,22,0.02462
    ESP,2013,23,0.02852
    ESP,2013,24,0.03238
    ESP,2013,25,0.03769
    ESP,2013,26,0.04387
    ESP,2013,27,0.05009
    ESP,2013,28,0.05806
    ESP,2013,29,0.06719
    ESP,2013,30,0.07662
    ESP,2013,31,0.08472
    ESP,2013,32,0.09052
    ESP,2013,33,0.09236
    ESP,2013,34,0.08999
    ESP,2013,35,0.08558
    ESP,2013,36,0.07813
    ESP,2013,37,0.06705
    ESP,2013,38,0.05517
    ESP,2013,39,0.04362
    ESP,2013,40,0.03305
    ESP,2013,41,0.02377
    ESP,2013,42,0.01593
    ESP,2013,43,0.00959
    ESP,2013,44,0.00539
    ESP,2013,45,0.00292
    ESP,2013,46,0.00161
    ESP,2013,47,0.00086
    ESP,2013,48,0.00046
    ESP,2013,49,0.00031
    ESP,2013,50,0.00035
    ESP,2014,14,0.00029
    ESP,2014,15,0.00109
    ESP,2014,16,0.00292
    ESP,2014,17,0.00566
    ESP,2014,18,0.00904
    ESP,2014,19,0.01368
    ESP,2014,20,0.01809
    ESP,2014,21,0.0208
    ESP,2014,22,0.02356
    ESP,2014,23,0.02758
    ESP,2014,24,0.03255
    ESP,2014,25,0.03845
    ESP,2014,26,0.04475
    ESP,2014,27,0.05204
    ESP,2014,28,0.06098
    ESP,2014,29,0.07016
    ESP,2014,30,0.08035
    ESP,2014,31,0.08873
    ESP,2014,32,0.09316
    ESP,2014,33,0.09546
    ESP,2014,34,0.09465
    ESP,2014,35,0.08991
    ESP,2014,36,0.08145
    ESP,2014,37,0.07025
    ESP,2014,38,0.05791
    ESP,2014,39,0.04586
    ESP,2014,40,0.03496
    ESP,2014,41,0.0246
    ESP,2014,42,0.01619
    ESP,2014,43,0.01057
    ESP,2014,44,0.00612
    ESP,2014,45,0.00333
    ESP,2014,46,0.00186
    ESP,2014,47,0.00096
    ESP,2014,48,0.00054
    ESP,2014,49,0.00035
    ESP,2014,50,0.00048
    FIN,1970,14,0.00003
    FIN,1970,15,0.00033
    FIN,1970,16,0.00292
    FIN,1970,17,0.01482
    FIN,1970,18,0.03731
    FIN,1970,19,0.06448
    FIN,1970,20,0.08904
    FIN,1970,21,0.10721
    FIN,1970,22,0.11822
    FIN,1970,23,0.12405
    FIN,1970,24,0.12658
    FIN,1970,25,0.12695
    FIN,1970,26,0.12464
    FIN,1970,27,0.11864
    FIN,1970,28,0.1089
    FIN,1970,29,0.09736
    FIN,1970,30,0.08729
    FIN,1970,31,0.07785
    FIN,1970,32,0.06771
    FIN,1970,33,0.05754
    FIN,1970,34,0.04949
    FIN,1970,35,0.04377
    FIN,1970,36,0.03863
    FIN,1970,37,0.03319
    FIN,1970,38,0.02771
    FIN,1970,39,0.02253
    FIN,1970,40,0.01774
    FIN,1970,41,0.0136
    FIN,1970,42,0.01027
    FIN,1970,43,0.00746
    FIN,1970,44,0.00501
    FIN,1970,45,0.00304
    FIN,1970,46,0.00154
    FIN,1970,47,0.00073
    FIN,1970,48,0.00037
    FIN,1970,49,0.00012
    FIN,1970,50,0.00004
    FIN,1970,14,0.00001
    FIN,1970,15,0.00044
    FIN,1970,16,0.00317
    FIN,1970,17,0.01358
    FIN,1970,18,0.03774
    FIN,1970,19,0.06527
    FIN,1970,20,0.08936
    FIN,1970,21,0.10723
    FIN,1970,22,0.11863
    FIN,1970,23,0.12324
    FIN,1970,24,0.12684
    FIN,1970,25,0.12667
    FIN,1970,26,0.12429
    FIN,1970,27,0.11936
    FIN,1970,28,0.10839
    FIN,1970,29,0.09709
    FIN,1970,30,0.0861
    FIN,1970,31,0.07866
    FIN,1970,32,0.06763
    FIN,1970,33,0.05716
    FIN,1970,34,0.04956
    FIN,1970,35,0.04355
    FIN,1970,36,0.039
    FIN,1970,37,0.0331
    FIN,1970,38,0.02733
    FIN,1970,39,0.0229
    FIN,1970,40,0.01736
    FIN,1970,41,0.01353
    FIN,1970,42,0.01047
    FIN,1970,43,0.00723
    FIN,1970,44,0.0052
    FIN,1970,45,0.00298
    FIN,1970,46,0.00144
    FIN,1970,47,0.00079
    FIN,1970,48,0.00042
    FIN,1970,49,0.00011
    FIN,1970,50,0.00005
    FIN,1971,14,0.00002
    FIN,1971,15,0.00029
    FIN,1971,16,0.00269
    FIN,1971,17,0.01366
    FIN,1971,18,0.03456
    FIN,1971,19,0.05971
    FIN,1971,20,0.08244
    FIN,1971,21,0.09906
    FIN,1971,22,0.10978
    FIN,1971,23,0.11699
    FIN,1971,24,0.12243
    FIN,1971,25,0.12409
    FIN,1971,26,0.1199
    FIN,1971,27,0.11208
    FIN,1971,28,0.10216
    FIN,1971,29,0.09173
    FIN,1971,30,0.08205
    FIN,1971,31,0.07255
    FIN,1971,32,0.062
    FIN,1971,33,0.05113
    FIN,1971,34,0.04275
    FIN,1971,35,0.03706
    FIN,1971,36,0.03241
    FIN,1971,37,0.02732
    FIN,1971,38,0.0221
    FIN,1971,39,0.01788
    FIN,1971,40,0.01437
    FIN,1971,41,0.01101
    FIN,1971,42,0.00785
    FIN,1971,43,0.00531
    FIN,1971,44,0.00347
    FIN,1971,45,0.00213
    FIN,1971,46,0.00117
    FIN,1971,47,0.00053
    FIN,1971,48,0.0002
    FIN,1971,49,0.00002
    FIN,1971,50,0
    FIN,1971,14,0.00002
    FIN,1971,15,0.00054
    FIN,1971,16,0.00297
    FIN,1971,17,0.01284
    FIN,1971,18,0.03433
    FIN,1971,19,0.0616
    FIN,1971,20,0.08179
    FIN,1971,21,0.10014
    FIN,1971,22,0.1097
    FIN,1971,23,0.11589
    FIN,1971,24,0.1229
    FIN,1971,25,0.12403
    FIN,1971,26,0.12032
    FIN,1971,27,0.11126
    FIN,1971,28,0.10269
    FIN,1971,29,0.09114
    FIN,1971,30,0.08126
    FIN,1971,31,0.07306
    FIN,1971,32,0.06155
    FIN,1971,33,0.05112
    FIN,1971,34,0.04248
    FIN,1971,35,0.03697
    FIN,1971,36,0.03279
    FIN,1971,37,0.02722
    FIN,1971,38,0.0219
    FIN,1971,39,0.01776
    FIN,1971,40,0.01451
    FIN,1971,41,0.01093
    FIN,1971,42,0.00775
    FIN,1971,43,0.00532
    FIN,1971,44,0.00344
    FIN,1971,45,0.0022
    FIN,1971,46,0.00113
    FIN,1971,47,0.00056
    FIN,1971,48,0.0002
    FIN,1971,49,0.00002
    FIN,1971,50,0
    FIN,1972,14,0.00003
    FIN,1972,15,0.00037
    FIN,1972,16,0.00322
    FIN,1972,17,0.0135
    FIN,1972,18,0.03278
    FIN,1972,19,0.05603
    FIN,1972,20,0.07615
    FIN,1972,21,0.09137
    FIN,1972,22,0.10321
    FIN,1972,23,0.11159
    FIN,1972,24,0.11644
    FIN,1972,25,0.11832
    FIN,1972,26,0.11586
    FIN,1972,27,0.10825
    FIN,1972,28,0.09732
    FIN,1972,29,0.0858
    FIN,1972,30,0.07538
    FIN,1972,31,0.06626
    FIN,1972,32,0.05702
    FIN,1972,33,0.04771
    FIN,1972,34,0.03977
    FIN,1972,35,0.03349
    FIN,1972,36,0.02818
    FIN,1972,37,0.02346
    FIN,1972,38,0.01934
    FIN,1972,39,0.01589
    FIN,1972,40,0.01289
    FIN,1972,41,0.0098
    FIN,1972,42,0.00674
    FIN,1972,43,0.00433
    FIN,1972,44,0.00276
    FIN,1972,45,0.00164
    FIN,1972,46,0.00093
    FIN,1972,47,0.00053
    FIN,1972,48,0.00025
    FIN,1972,49,0.0001
    FIN,1972,50,0.00004
    FIN,1972,14,0.00001
    FIN,1972,15,0.00056
    FIN,1972,16,0.0033
    FIN,1972,17,0.01302
    FIN,1972,18,0.03263
    FIN,1972,19,0.05697
    FIN,1972,20,0.07738
    FIN,1972,21,0.0902
    FIN,1972,22,0.10365
    FIN,1972,23,0.11205
    FIN,1972,24,0.1153
    FIN,1972,25,0.11863
    FIN,1972,26,0.11616
    FIN,1972,27,0.10813
    FIN,1972,28,0.09762
    FIN,1972,29,0.0853
    FIN,1972,30,0.07502
    FIN,1972,31,0.06639
    FIN,1972,32,0.05666
    FIN,1972,33,0.04749
    FIN,1972,34,0.03963
    FIN,1972,35,0.03362
    FIN,1972,36,0.02822
    FIN,1972,37,0.02331
    FIN,1972,38,0.01947
    FIN,1972,39,0.01568
    FIN,1972,40,0.01293
    FIN,1972,41,0.00998
    FIN,1972,42,0.00642
    FIN,1972,43,0.00434
    FIN,1972,44,0.00289
    FIN,1972,45,0.00151
    FIN,1972,46,0.00097
    FIN,1972,47,0.00059
    FIN,1972,48,0.00019
    FIN,1972,49,0.00012
    FIN,1972,50,0.00003
    FIN,1973,14,0.00005
    FIN,1973,15,0.00053
    FIN,1973,16,0.00306
    FIN,1973,17,0.01296
    FIN,1973,18,0.0306
    FIN,1973,19,0.05035
    FIN,1973,20,0.06743
    FIN,1973,21,0.082
    FIN,1973,22,0.09417
    FIN,1973,23,0.10326
    FIN,1973,24,0.10923
    FIN,1973,25,0.11232
    FIN,1973,26,0.11109
    FIN,1973,27,0.10431
    FIN,1973,28,0.09346
    FIN,1973,29,0.08279
    FIN,1973,30,0.07416
    FIN,1973,31,0.06481
    FIN,1973,32,0.05399
    FIN,1973,33,0.04505
    FIN,1973,34,0.03926
    FIN,1973,35,0.03438
    FIN,1973,36,0.02872
    FIN,1973,37,0.02308
    FIN,1973,38,0.01848
    FIN,1973,39,0.01478
    FIN,1973,40,0.0116
    FIN,1973,41,0.00881
    FIN,1973,42,0.00635
    FIN,1973,43,0.00434
    FIN,1973,44,0.003
    FIN,1973,45,0.00199
    FIN,1973,46,0.00104
    FIN,1973,47,0.00038
    FIN,1973,48,0.00011
    FIN,1973,49,0.00004
    FIN,1973,50,0.00001
    FIN,1973,14,0.00003
    FIN,1973,15,0.00077
    FIN,1973,16,0.00322
    FIN,1973,17,0.01206
    FIN,1973,18,0.03066
    FIN,1973,19,0.05204
    FIN,1973,20,0.06717
    FIN,1973,21,0.08155
    FIN,1973,22,0.09505
    FIN,1973,23,0.10269
    FIN,1973,24,0.10915
    FIN,1973,25,0.11235
    FIN,1973,26,0.11065
    FIN,1973,27,0.10507
    FIN,1973,28,0.09339
    FIN,1973,29,0.08178
    FIN,1973,30,0.07477
    FIN,1973,31,0.06528
    FIN,1973,32,0.05332
    FIN,1973,33,0.04423
    FIN,1973,34,0.0395
    FIN,1973,35,0.03462
    FIN,1973,36,0.02875
    FIN,1973,37,0.02276
    FIN,1973,38,0.01849
    FIN,1973,39,0.01492
    FIN,1973,40,0.01139
    FIN,1973,41,0.00895
    FIN,1973,42,0.00634
    FIN,1973,43,0.00412
    FIN,1973,44,0.00312
    FIN,1973,45,0.00203
    FIN,1973,46,0.00097
    FIN,1973,47,0.00038
    FIN,1973,48,0.00013
    FIN,1973,49,0.00002
    FIN,1973,50,0.00003
    FIN,1974,14,0.00005
    FIN,1974,15,0.00056
    FIN,1974,16,0.00356
    FIN,1974,17,0.01357
    FIN,1974,18,0.03107
    FIN,1974,19,0.05136
    FIN,1974,20,0.06993
    FIN,1974,21,0.08634
    FIN,1974,22,0.10057
    FIN,1974,23,0.11232
    FIN,1974,24,0.12053
    FIN,1974,25,0.12353
    FIN,1974,26,0.12057
    FIN,1974,27,0.11303
    FIN,1974,28,0.10307
    FIN,1974,29,0.09244
    FIN,1974,30,0.08227
    FIN,1974,31,0.07164
    FIN,1974,32,0.06017
    FIN,1974,33,0.04985
    FIN,1974,34,0.04205
    FIN,1974,35,0.03587
    FIN,1974,36,0.03003
    FIN,1974,37,0.0245
    FIN,1974,38,0.01973
    FIN,1974,39,0.01588
    FIN,1974,40,0.01256
    FIN,1974,41,0.00927
    FIN,1974,42,0.0063
    FIN,1974,43,0.00415
    FIN,1974,44,0.00279
    FIN,1974,45,0.00168
    FIN,1974,46,0.00092
    FIN,1974,47,0.00051
    FIN,1974,48,0.00022
    FIN,1974,49,0.0001
    FIN,1974,50,0.00004
    FIN,1974,14,0.00002
    FIN,1974,15,0.00073
    FIN,1974,16,0.00372
    FIN,1974,17,0.01282
    FIN,1974,18,0.03134
    FIN,1974,19,0.05235
    FIN,1974,20,0.07022
    FIN,1974,21,0.08579
    FIN,1974,22,0.10131
    FIN,1974,23,0.11169
    FIN,1974,24,0.12042
    FIN,1974,25,0.12425
    FIN,1974,26,0.11966
    FIN,1974,27,0.11317
    FIN,1974,28,0.10301
    FIN,1974,29,0.09227
    FIN,1974,30,0.0826
    FIN,1974,31,0.0719
    FIN,1974,32,0.0598
    FIN,1974,33,0.04954
    FIN,1974,34,0.04157
    FIN,1974,35,0.0361
    FIN,1974,36,0.03014
    FIN,1974,37,0.02423
    FIN,1974,38,0.0199
    FIN,1974,39,0.01568
    FIN,1974,40,0.01261
    FIN,1974,41,0.00955
    FIN,1974,42,0.00583
    FIN,1974,43,0.00432
    FIN,1974,44,0.00287
    FIN,1974,45,0.00153
    FIN,1974,46,0.00101
    FIN,1974,47,0.00052
    FIN,1974,48,0.00018
    FIN,1974,49,0.00012
    FIN,1974,50,0.00003
    FIN,1975,14,0.00005
    FIN,1975,15,0.00055
    FIN,1975,16,0.00358
