Country,Year,porteqassets,porteqliab,fdiassets,fdiliab,debtassets,debtliab,finderassets,finderliab,reservesmingold,totassets,totliab,nfa,offiip, nfaalt , gdpdollar , nfa_gdp , ca , capacc , portdebtassets , portdebtliab , otherinvassets , otherinvliab , otherfdiassets , otherfdiliab , fxave , fxeop ,1
New Zealand,1978,0,0,251,"2,029",505,"4,789",0,0,451,"1,207","6,817","-5,610",n.a.,n.a.,"17,027",-32.90%,-438,-51,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.96442,0.93756,2504
New Zealand,1979,0,0,303,"1,898",699,"5,545",0,0,451,"1,452","7,443","-5,991",n.a.,n.a.,"19,607",-30.60%,-802,-41,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.9785,1.01399,2505
New Zealand,1980,0,0,400,"1,929",653,"6,316",0,0,352,"1,405","8,245","-6,840",n.a.,n.a.,"22,383",-30.60%,-973,-38,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.02668,1.03918,2506
New Zealand,1981,0,58,454,"1,755",657,"8,548",0,0,674,"1,785","10,361","-8,575",n.a.,n.a.,"23,297",-36.80%,"-1,045",-71,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.15279,1.213,2507
New Zealand,1982,0,102,486,"1,718",807,"11,246",0,0,636,"1,929","13,066","-11,137",n.a.,n.a.,"23,064",-48.30%,"-1,694",-3,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.33261,1.36519,2508
New Zealand,1983,0,260,522,"1,531",832,"11,337",0,0,778,"2,132","13,128","-10,995",n.a.,n.a.,"22,317",-49.30%,-960,2,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.49677,1.52765,2509
New Zealand,1984,0,464,844,"1,189","1,620","13,081",0,0,"1,787","4,251","14,734","-10,484",n.a.,n.a.,"22,211",-47.20%,"-3,031",-10,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.76399,2.0938,2510
New Zealand,1985,0,"1,146","1,137","1,369","1,996","16,080",0,0,"1,596","4,728","18,596","-13,867",n.a.,n.a.,"22,379",-62.00%,"-2,657",-25,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2.02337,2.00602,2511
New Zealand,1986,0,"2,726","1,884","1,682","3,530","21,918",0,0,"3,771","9,185","26,325","-17,140",n.a.,n.a.,"27,232",-62.90%,"-2,826",-42,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.91316,1.91022,2512
New Zealand,1987,0,"1,993","2,513","2,212","4,782","25,928",0,0,"3,260","10,554","30,134","-19,580",n.a.,n.a.,"36,672",-53.40%,"-2,910",-46,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.69456,1.52091,2513
New Zealand,1988,236,"1,947","2,826","2,115","5,368","25,545",0,0,"2,836","11,266","29,607","-18,341",n.a.,n.a.,"45,150",-40.60%,"-1,863",-49,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.5264,1.5916,2514
New Zealand,1989,432,"2,496","4,414","8,884","4,545","26,822",0,0,"3,027","12,418","38,202","-25,783",n.a.,n.a.,"43,631",-59.10%,"-1,525",47,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1.67215,1.67448,2515
New Zealand,1990,626,"1,795","5,983","11,688","5,274","27,707",0,0,"4,129","16,012","41,190","-25,178",n.a.,n.a.,"45,289",-55.60%,"-1,453",213,5,"11,213","2,054","27,487",n.a.,n.a.,1.6762,1.70126,2516
New Zealand,1991,901,"2,345","7,159","13,996","3,959","25,487",0,0,"2,950","14,968","41,828","-26,860","-37,049",n.a.,"43,172",-62.20%,"-1,159",252,26,"10,710","2,241","27,059",n.a.,n.a.,1.73351,1.84809,2517
New Zealand,1992,874,"2,699","5,880","17,980","3,527","26,151",0,0,"3,079","13,360","46,830","-33,470","-26,827",n.a.,"41,159",-81.30%,"-1,566",292,356,"12,963","1,867","13,290",n.a.,n.a.,1.86179,1.94439,2518
New Zealand,1993,"1,666","5,157","6,783","25,062","3,033","27,990",0,0,"3,337","14,820","58,209","-43,389","-35,716",n.a.,"44,347",-97.80%,"-1,691",542,366,"14,620","1,721","14,757",n.a.,n.a.,1.85051,1.78955,2519
New Zealand,1994,"2,166","6,083","8,879","29,160","2,825","32,268",0,0,"3,709","17,579","67,511","-49,933","-43,304",n.a.,"52,298",-95.50%,"-2,056",806,604,"19,166","3,191","16,208",n.a.,n.a.,1.68652,1.55642,2520
New Zealand,1995,"3,233","7,990","10,946","38,094","3,066","36,047",0,0,"4,410","21,654","82,131","-60,477","-46,415",n.a.,"61,644",-98.10%,"-3,065","1,224",483,"18,437","2,915","17,057",n.a.,n.a.,1.52388,1.53069,2521
New Zealand,1996,"3,586","9,706","7,901","45,900","5,310","42,771",0,0,"5,953","22,751","98,378","-75,627","-50,028",n.a.,"68,403",-110.60%,"-3,854","1,336","1,466","19,851","4,419","19,660",n.a.,n.a.,1.45485,1.41643,2522
New Zealand,1997,"5,002","9,150","6,831","40,270","4,589","41,023",0,0,"4,451","20,873","90,443","-69,570","-46,423",n.a.,"68,226",-102.00%,"-4,249",242,"1,287","15,997","4,445","17,477",n.a.,n.a.,1.51242,1.7191,2523
New Zealand,1998,"5,875","6,881","8,145","31,068","4,957","40,411",0,0,"4,204","23,180","78,361","-55,181","-46,953",n.a.,"56,152",-98.30%,"-1,980",-181,"1,764","16,517","2,666","15,480",n.a.,n.a.,1.86825,1.89789,2524
New Zealand,1999,"8,447","7,903","9,999","35,340","7,839","40,420",0,0,"4,455","30,740","83,663","-52,923","-45,364",n.a.,"58,277",-90.80%,"-3,441",-217,"2,265","17,107","3,482","16,047",n.a.,n.a.,1.88961,1.92086,2525
New Zealand,2000,"8,783","4,582","8,491","24,957","9,670","40,487","4,289","3,256","3,952","35,185","73,281","-38,096","-40,690",n.a.,"53,435",-71.30%,"-2,434",-180,"4,543","20,076","4,595","20,411",n.a.,n.a.,2.20115,2.27169,2526
New Zealand,2001,"11,841","4,170","7,175","20,777","13,027","43,321","2,462","2,640","3,565","38,069","70,909","-32,839","-32,839",n.a.,"52,553",-62.50%,"-1,185",480,"4,754","21,355","8,273","21,966",n.a.,n.a.,2.37875,2.40674,2527
New Zealand,2002,"12,987","5,652","9,425","29,799","17,134","55,034","3,484","4,138","4,963","47,994","94,623","-46,629","-46,629",n.a.,"61,399",-75.90%,"-2,262",813,"6,051","28,087","11,083","26,947",n.a.,n.a.,2.16219,1.89934,2528
New Zealand,2003,"18,112","8,965","11,883","43,659","19,683","64,717","4,678","5,466","6,085","60,442","122,806","-62,364","-62,402",n.a.,"81,639",-76.40%,"-3,188",502,"6,009","34,057","13,673","30,659",n.a.,n.a.,1.7221,1.53846,2529
New Zealand,2004,"22,761","12,078","13,957","51,419","21,858","80,724","3,922","5,206","6,947","69,445","149,428","-79,983","-79,983",n.a.,"100,679",-79.40%,"-5,750",156,"6,657","45,993","15,201","34,732",n.a.,n.a.,1.50868,1.39198,2530
New Zealand,2005,"25,613","11,489","11,807","51,533","16,611","80,888","2,758","3,553","8,893","65,683","147,462","-81,780","-81,777",n.a.,"112,320",-72.80%,"-8,842",-197,"5,923","42,587","10,688","38,301",n.a.,n.a.,1.42027,1.46757,2531
New Zealand,2006,"30,421","11,818","13,206","59,836","19,654","95,764","4,151","5,185","14,068","81,501","172,603","-91,102","-91,102",n.a.,"108,655",-83.80%,"-9,031",-216,"6,496","45,051","13,158","50,713",n.a.,n.a.,1.54206,1.41663,2532
New Zealand,2007,"37,083","12,533","15,868","68,334","25,675","119,018","7,262","7,112","17,247","103,136","206,998","-103,862","-103,862",n.a.,"132,704",-78.30%,"-10,872",-553,"8,786","59,330","16,889","59,688",n.a.,n.a.,1.36068,1.29199,2533
New Zealand,2008,"19,552","5,738","13,950","52,060","20,202","96,212","14,240","13,406","11,052","78,996","167,417","-88,421","-88,421",n.a.,"133,062",-66.50%,"-11,561",-443,"7,720","46,836","12,482","49,376",n.a.,n.a.,1.42273,1.72861,2534
New Zealand,2009,"30,013","9,240","13,862","65,473","26,975","119,731","10,116","11,673","15,594","96,560","206,116","-109,556","-109,555",n.a.,"118,799",-92.20%,"-3,162",280,"10,672","57,207","16,303","62,524",n.a.,n.a.,1.60016,1.38562,2535
New Zealand,2010,"35,508","9,237","16,557","69,983","32,285","133,800","12,906","13,285","16,723","113,979","226,305","-112,326","-113,204",n.a.,"142,022",-79.10%,"-4,765","3,189","12,313","65,659","19,972","68,141",n.a.,n.a.,1.38743,1.29769,2536
New Zealand,2011,"33,077","8,976","18,843","73,640","39,028","137,301","16,549","16,871","17,012","124,509","236,788","-112,279","-114,053",n.a.,"161,835",-69.40%,"-6,920","9,689","14,414","69,609","24,614","67,692",n.a.,n.a.,1.26585,1.29651,2537
Norway,1970,109,9,107,455,"1,832","3,737",0,0,788,"2,836","4,201","-1,366",n.a.,n.a.,"12,660",-10.80%,-242,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7.14286,7.14,2539
Norway,1971,95,12,151,655,"1,906","4,753",0,0,"1,118","3,272","5,419","-2,148",n.a.,n.a.,"14,297",-15.00%,-525,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7.05591,6.71,2540
Norway,1972,131,12,159,899,"2,298","5,427",0,0,"1,288","3,876","6,338","-2,463",n.a.,n.a.,"16,910",-14.60%,-59,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,6.58825,6.64,2541
Norway,1973,148,14,237,"1,394","3,570","7,313",0,0,"1,533","5,489","8,721","-3,232",n.a.,n.a.,"21,962",-14.70%,-364,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,5.76583,5.7275,2542
Norway,1974,163,15,280,"2,111","4,438","9,732",0,0,"1,887","6,768","11,858","-5,090",n.a.,n.a.,"26,512",-19.20%,"-1,118",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,5.53971,5.205,2543
Norway,1975,150,38,311,"2,424","4,503","12,548",0,0,"2,196","7,161","15,010","-7,849",n.a.,n.a.,"32,207",-24.40%,"-2,478",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,5.22694,5.585,2544
Norway,1976,174,82,343,"3,334","4,799","16,856",0,0,"2,189","7,505","20,272","-12,767",n.a.,n.a.,"35,418",-36.00%,"-3,746",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,5.45652,5.185,2545
Norway,1977,166,132,417,"4,773","5,297","22,593",0,0,"2,196","8,076","27,497","-19,421",n.a.,n.a.,"40,731",-47.70%,"-5,053",19,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,5.3235,5.1395,2546
Norway,1978,192,138,497,"5,691","6,076","27,754",0,0,"2,861","9,626","33,583","-23,957",n.a.,n.a.,"46,016",-52.10%,"-2,118",15,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,5.24225,5.0225,2547
Norway,1979,194,543,549,"6,059","7,424","31,221",0,0,"4,215","12,382","37,822","-25,440",n.a.,n.a.,"52,548",-48.40%,"-1,047",3,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,5.06407,4.926,2548
Norway,1980,498,438,561,"5,980","9,219","31,749",0,0,"6,048","16,326","38,167","-21,841","-17,825",n.a.,"63,714",-34.30%,"1,079",19,210,"10,864","9,008","22,220",n.a.,n.a.,4.93922,5.18,2549
Norway,1981,425,370,581,"6,640","10,048","30,212",0,0,"6,253","17,307","37,221","-19,914","-14,854",n.a.,"62,867",-31.70%,"2,131",45,233,"9,505","9,815","21,786",n.a.,n.a.,5.73951,5.8075,2550
Norway,1982,399,324,619,"6,640","10,116","30,051",0,0,"6,874","18,008","37,016","-19,008","-13,562",n.a.,"61,850",-30.70%,640,23,252,"8,288","9,864","22,549",n.a.,n.a.,6.45403,7.054,2551
Norway,1983,439,798,647,"6,821","10,095","26,906",0,0,"6,629","17,811","34,524","-16,714","-11,398",n.a.,"60,780",-27.50%,"1,962",24,323,"6,708","9,772","21,739",n.a.,n.a.,7.29637,7.72218,2552
Norway,1984,371,"1,172",667,"5,587","10,247","26,241",0,0,"9,365","20,651","33,001","-12,350","-8,119",n.a.,"61,099",-20.20%,"2,886",33,394,"6,284","9,853","21,745",n.a.,n.a.,8.16146,9.087,2553
Norway,1985,454,"1,870","1,093","6,076","13,372","30,909",0,0,"13,917","28,835","38,854","-10,019","-6,073",n.a.,"64,257",-15.60%,"3,038",14,430,"8,381","12,942","25,424",n.a.,n.a.,8.59723,7.5825,2554
Norway,1986,823,"2,210","1,609","8,470","17,701","38,601",0,0,"12,525","32,657","49,281","-16,623","-10,731",n.a.,"77,202",-21.50%,"-4,551",6,"1,057","13,326","16,644","28,336",n.a.,n.a.,7.39474,7.4,2555
Norway,1987,"1,299","2,588","2,455","8,616","24,217","51,222",0,0,"14,277","42,247","62,426","-20,179","-14,807",n.a.,"92,448",-21.80%,"-4,102",-2,"1,940","18,645","22,277","35,965",n.a.,n.a.,6.73745,6.2325,2556
Norway,1988,"1,528","4,180","3,973","8,661","22,359","49,777",0,0,"13,268","41,127","62,617","-21,489","-17,852",n.a.,"100,057",-21.50%,"-3,896",8,"1,626","21,620","20,733","33,297",n.a.,n.a.,6.51698,6.57,2557
Norway,1989,"2,267","7,635","5,094","9,690","23,350","49,695",0,0,"13,785","44,496","67,021","-22,525","-18,798",n.a.,"100,771",-22.40%,212,2,"1,565","24,031","21,785","34,226",n.a.,n.a.,6.9045,6.615,2558
Norway,1990,"2,657","8,342","10,884","12,391","29,746","54,215",0,0,"15,332","58,620","74,948","-16,328","-15,541",n.a.,"117,623",-13.90%,"3,992",31,"2,320","26,722","27,426","36,541",n.a.,n.a.,6.25974,5.9075,2559
Norway,1991,"3,584","7,144","12,155","15,871","31,823","51,392",0,0,"13,232","60,794","74,408","-13,614","-10,640",n.a.,"119,657",-11.40%,"5,032",17,"3,403","26,176","28,420","32,893",n.a.,n.a.,6.48294,5.973,2560
Norway,1992,"4,014","6,370","11,799","13,647","32,279","47,904",0,0,"11,940","60,032","67,921","-7,889","-6,837",n.a.,"128,299",-6.10%,"4,471",-172,"5,607","24,400","26,673","30,030",n.a.,n.a.,6.2145,6.9245,2561
Norway,1993,"5,101","9,556","12,610","13,621","25,672","44,054",0,0,"19,622","63,005","67,230","-4,225","-7,076",n.a.,"118,168",-3.60%,"3,522",-31,"5,762","22,449","19,910","31,207",n.a.,n.a.,7.09413,7.518,2562
Norway,1994,"4,929","12,662","17,731","16,282","33,870","45,161",0,0,"19,026","75,556","74,105","1,450",n.a.,n.a.,"124,520",1.20%,"3,760",-157,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7.05758,6.762,2563
Norway,1995,"6,383","14,137","22,519","18,800","37,047","49,937",0,0,"22,518","88,467","82,875","5,593",n.a.,n.a.,"148,921",3.80%,"5,233",-170,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,6.33516,6.319,2564
Norway,1996,"8,946","17,645","25,440","21,001","45,771","61,261",0,0,"26,517","106,675","99,907","6,767",n.a.,n.a.,"160,158",4.20%,"10,969",-127,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,6.44981,6.4425,2565
Norway,1997,"12,825","17,310","27,967","22,486","57,148","70,840",0,0,"23,400","121,341","110,636","10,704",n.a.,n.a.,"158,223",6.80%,"10,036",-184,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7.0734,7.3157,2566
Norway,1998,"25,280","11,907","31,605","25,618","62,136","83,564",0,0,"19,048","138,069","121,090","16,979","13,689",n.a.,"151,139",11.20%,6,-116,"27,987","35,785","34,149","47,779",n.a.,n.a.,7.5451,7.6,2567
Norway,1999,"35,166","14,254","42,448","29,430","74,463","95,418",0,0,"23,807","175,885","139,101","36,784","19,513",n.a.,"159,046",23.10%,"8,859",-174,"30,463","36,795","44,000","58,623",n.a.,n.a.,7.79917,8.0395,2568
Norway,2000,"43,899","15,581","46,308","30,265","98,899","123,916",0,0,"27,597","216,704","169,763","46,941","34,396",n.a.,"168,288",27.90%,"25,079",-91,"45,341","53,616","53,559","70,300",n.a.,n.a.,8.80184,8.8485,2569
Norway,2001,"41,571","15,977","55,387","32,669","115,648","126,329",0,0,"23,278","235,884","174,976","60,908","50,323",n.a.,"170,924",35.60%,"27,546",-90,"58,887","52,389","56,762","73,940",n.a.,n.a.,8.99165,9.0116,2570
Norway,2002,"55,419","15,320","72,595","42,781","168,052","179,440",0,0,"32,000","328,065","237,540","90,525","65,000",n.a.,"191,928",47.20%,"24,269",-191,"87,598","64,075","80,454","115,364",n.a.,n.a.,7.98378,6.9657,2571
Norway,2003,"67,157","22,517","82,616","48,967","219,256","221,943",0,0,"37,220","406,249","293,427","112,822","100,345",n.a.,"224,880",50.20%,"27,698",678,"108,426","81,519","110,830","140,424",n.a.,n.a.,7.08022,6.68,2572
Norway,2004,"99,440","40,549","92,019","85,028","266,133","248,385",0,0,"44,308","501,900","373,962","127,938","125,341",n.a.,"260,029",49.20%,"33,000",-154,"152,527","90,497","113,606","157,887",n.a.,n.a.,6.74083,6.04,2573
Norway,2005,"125,959","58,822","98,529","81,474","299,662","262,385",0,0,"46,986","571,136","402,681","168,455","165,853",n.a.,"304,060",55.40%,"49,967",-279,"154,679","99,388","144,983","162,997",n.a.,n.a.,6.4425,6.77,2574
Norway,2006,"174,890","100,857","122,106","97,577","444,926","392,655",0,0,"56,842","798,764","591,090","207,674","203,698",n.a.,"340,042",61.10%,"55,913",-133,"259,443","137,652","185,483","255,003",n.a.,n.a.,6.41333,6.26,2575
